tag_id,name,category,count,old_right_tag_cn,new_right_tag_cn
1644984,fine_motion_(umamusume),4,1162,fine_motion_(umamusume),美妙姿势(赛马娘)
1607439,arjuna_(fate),4,1161,arjuna_(fate),阿周那(Fate)
1631106,kazagumo_(kancolle),4,1161,kazagumo_(kancolle),风云(舰队Collection)
1630728,hayasui_(kancolle),4,1158,hayasui_(kancolle),早吸(舰队Collection)
1714815,himari_(blue_archive),4,1157,himari_(blue_archive),明星日鞠(蔚蓝档案)
1971284,koharu_(swimsuit)_(blue_archive),4,1156,koharu_(swimsuit)_(blue_archive),下江小春_泳装(蔚蓝档案)
1629448,passionlip_(fate),4,1155,passionlip_(fate),热情之唇(Fate)
1440247,yamashiro_(azur_lane),4,1155,yamashiro_(azur_lane),山城(碧蓝航线)
1781047,artoria_pendragon_(alter_swimsuit_rider)_(second_ascension)_(fate),4,1155,artoria_pendragon_(alter_swimsuit_rider)_(second_ascension)_(fate),Saber_泳装第二再临(Fate)
1452674,frankenstein's_monster_(fate),4,1154,frankenstein's_monster_(fate),弗兰肯斯坦的怪物(Fate)
1631088,kako_(kancolle),4,1154,kako_(kancolle),加古(舰队Collection)
1962844,neuvillette_(genshin_impact),4,1154,neuvillette_(genshin_impact),那维莱特(原神)
1933196,ouro_kronii_(1st_costume),4,1152,ouro_kronii_(1st_costume),欧罗·克罗尼(公式服)
1527167,azura_(fire_emblem),4,1146,阿库娅（火焰之纹章）,阿库娅(火焰之纹章)
1629357,medb_(fate),4,1139,medb_(fate),梅芙(Fate)
1806082,nonomi_(swimsuit)_(blue_archive),4,1138,nonomi_(swimsuit)_(blue_archive),十六夜野宫_泳装(蔚蓝档案)
1631246,nowaki_(kancolle),4,1132,nowaki_(kancolle),野分(舰队Collection)
1932167,caelus_(honkai:_star_rail),4,1131,caelus_(honkai:_star_rail),开拓者_穹(崩坏：星穹铁道)
1629366,xuangzang_sanzang_(fate),4,1130,xuangzang_sanzang_(fate),玄奘三藏(Fate)
1645009,super_creek_(umamusume),4,1128,super_creek_(umamusume),超级小海湾(赛马娘)
1644996,mejiro_dober_(umamusume),4,1125,mejiro_dober_(umamusume),目白多伯(赛马娘)
472786,america_(hetalia),4,1123,阿尔弗雷德·F·琼斯,阿尔弗雷德·F·琼斯(hetalia)
1645001,narita_taishin_(umamusume),4,1123,narita_taishin_(umamusume),成田大进(赛马娘)
1631147,littorio_(kancolle),4,1122,littorio_(kancolle),维托里奥·维内托(舰队Collection)
1598866,sucrose_(genshin_impact),4,1121,sucrose_(genshin_impact),砂糖(原神)
1572599,rosmontis_(arknights),4,1116,rosmontis_(arknights),迷迭香(明日方舟)
1606545,diona_(genshin_impact),4,1111,diona_(genshin_impact),迪奥娜(原神)
1684742,t.m._opera_o_(umamusume),4,1111,t.m._opera_o_(umamusume),大树快车(赛马娘)
1631192,mochizuki_(kancolle),4,1108,mochizuki_(kancolle),望月(舰队Collection)
1631437,tsushima_(kancolle),4,1108,tsushima_(kancolle),对马(舰队Collection)
1551455,silence_(arknights),4,1105,silence_(arknights),赫默(明日方舟)
1627153,medjed_(fate),4,1104,medjed_(fate),梅杰德(Fate)
1720788,lynette_(genshin_impact),4,1104,lynette_(genshin_impact),琳妮特(原神)
1478568,merlin_(fate),4,1103,merlin_(fate),梅林(Fate)
1557434,ceobe_(arknights),4,1098,ceobe_(arknights),刻俄柏(明日方舟)
1631396,takanami_(kancolle),4,1095,takanami_(kancolle),高波(舰队Collection)
423518,berserker_(fate/zero),4,1090,狂兰|狂阶兰斯洛特,狂兰|狂阶兰斯洛特(fate)
628333,yumi_(senran_kagura),4,1089,雪泉（闪乱神乐）,雪泉(闪乱神乐)
1799499,neru_(bunny)_(blue_archive),4,1085,neru_(bunny)_(blue_archive),美甘妮露_兔女郎(蔚蓝档案)
1631040,intrepid_(kancolle),4,1084,intrepid_(kancolle),勇猛(舰队Collection)
1552816,blaze_(arknights),4,1082,blaze_(arknights),煌(明日方舟)
1524996,ifrit_(arknights),4,1075,ifrit_(arknights),伊芙利特(明日方舟)
1387115,scathach_(swimsuit_assassin)_(fate),4,1069,scathach_(swimsuit_assassin)_(fate),斯卡哈_泳装(Fate)
1519338,nursery_rhyme_(fate),4,1068,nursery_rhyme_(fate),童谣(Fate)
1241962,kishinami_hakuno_(female),4,1067,岸波白野,岸波白野(fate)
1525261,platinum_(arknights),4,1062,platinum_(arknights),白金(明日方舟)
1455448,nagato_(azur_lane),4,1059,nagato_(azur_lane),长门(碧蓝航线)
1579977,cheshire_(azur_lane),4,1059,cheshire_(azur_lane),柴郡(碧蓝航线)
1531303,swire_(arknights),4,1056,swire_(arknights),诗怀雅(明日方舟)
1447950,nearl_(arknights),4,1053,nearl_(arknights),临光(明日方舟)
1631276,roma_(kancolle),4,1049,roma_(kancolle),罗马(舰队Collection)
1722586,abigail_williams_(traveling_outfit)_(fate),4,1045,abigail_williams_(traveling_outfit)_(fate),阿比盖尔·威廉姆斯_旅行服装(Fate)
1766156,astolfo_(sailor_paladin)_(fate),4,1042,astolfo_(sailor_paladin)_(fate),阿斯托尔福_水手圣骑士(Fate)
1631530,collei_(genshin_impact),4,1039,collei_(genshin_impact),柯莱(原神)
1933137,nakiri_ayame_(1st_costume),4,1038,nakiri_ayame_(1st_costume),百鬼绫目(公式服)
1646030,daitaku_helios_(umamusume),4,1036,daitaku_helios_(umamusume),大拓太阳神(赛马娘)
1733431,murasame_kai_ni_(kancolle),4,1029,murasame_kai_ni_(kancolle),村雨改二(舰队Collection)
1631064,jingei_(kancolle),4,1027,jingei_(kancolle),迅鲸(舰队Collection)
1627618,king_hassan_(fate),4,1023,king_hassan_(fate),King Hassan(Fate)
1645010,sweep_tosho_(umamusume),4,1020,sweep_tosho_(umamusume),气槽(赛马娘)
1684882,florence_nightingale_(trick_or_treatment)_(fate),4,1018,florence_nightingale_(trick_or_treatment)_(fate),南丁格尔_万圣节(Fate)
1524346,pramanix_(arknights),4,1018,pramanix_(arknights),初雪(明日方舟)
1631480,yamagumo_(kancolle),4,1017,yamagumo_(kancolle),山云(舰队Collection)
1506004,amagi_(azur_lane),4,1015,amagi_(azur_lane),天城(碧蓝航线)
1630474,akitsushima_(kancolle),4,1014,akitsushima_(kancolle),秋津洲(舰队Collection)
1827586,blade_(honkai:_star_rail),4,1014,blade_(honkai:_star_rail),刃(崩坏：星穹铁道)
1660762,new_jersey_(azur_lane),4,1007,new_jersey_(azur_lane),新泽西(碧蓝航线)
1600590,haruka_(blue_archive),4,1004,haruka_(blue_archive),伊草春香(蔚蓝档案)
1783064,miyamoto_musashi_(swimsuit_berserker)_(second_ascension)_(fate),4,1001,miyamoto_musashi_(swimsuit_berserker)_(second_ascension)_(fate),宫本武藏_泳装第二再临(Fate)
1560517,utage_(arknights),4,998,utage_(arknights),宴(明日方舟)
1767936,cu_chulainn_alter_(fate),4,992,cu_chulainn_alter_(fate),库·丘林_黑化(Fate)
1933174,shirogane_noel_(1st_costume),4,991,shirogane_noel_(1st_costume),白银诺艾尔(公式服)
1783170,meltryllis_(swimsuit_lancer)_(first_ascension)_(fate),4,988,meltryllis_(swimsuit_lancer)_(first_ascension)_(fate),溶解莉莉丝_泳装第一再临(Fate)
1967582,justice_task_force_member_(blue_archive),4,988,justice_task_force_member_(blue_archive),正义实现委员会成员(蔚蓝档案)
1627134,euryale_(fate),4,981,euryale_(fate),尤瑞艾莉(Fate)
1435684,merlin_(fate/prototype),4,979,merlin_(fate/prototype),梅林(Fate/Prototype)
1631002,hornet_(kancolle),4,975,hornet_(kancolle),大黄蜂(舰队Collection)
1762549,mordred_(memories_at_trifas)_(fate),4,966,mordred_(memories_at_trifas)_(fate),莫德雷德_特里法斯回忆(Fate)
1955327,miyako_(swimsuit)_(blue_archive),4,963,miyako_(swimsuit)_(blue_archive),月雪宫子_泳装(蔚蓝档案)
1630481,amagi_(kancolle),4,962,amagi_(kancolle),天城(舰队Collection)
1631297,samuel_b._roberts_(kancolle),4,957,samuel_b._roberts_(kancolle),塞缪尔·B·罗伯茨(舰队Collection)
1665128,gorou_(genshin_impact),4,957,gorou_(genshin_impact),五郎(原神)
1473353,arthur_pendragon_(fate),4,956,旧剑(fate),旧剑(Fate)
1704666,natsu_(blue_archive),4,954,natsu_(blue_archive),柚鸟夏(蔚蓝档案)
1630548,commandant_teste_(kancolle),4,951,commandant_teste_(kancolle),司令官泰斯特(舰队Collection)
1933128,tsunomaki_watame_(1st_costume),4,949,tsunomaki_watame_(1st_costume),角卷绵芽(公式服)
1626859,tsubaki_(blue_archive),4,945,tsubaki_(blue_archive),春日椿(蔚蓝档案)
1676518,thoma_(genshin_impact),4,943,thoma_(genshin_impact),托马(原神)
1631110,kinu_(kancolle),4,940,kinu_(kancolle),鬼怒(舰队Collection)
1631290,sagiri_(kancolle),4,940,sagiri_(kancolle),狭雾(舰队Collection)
1439979,graf_zeppelin_(azur_lane),4,938,graf_zeppelin_(azur_lane),齐柏林(碧蓝航线)
1644979,air_shakur_(umamusume),4,937,air_shakur_(umamusume),气槽(赛马娘)
1631288,sado_(kancolle),4,935,sado_(kancolle),佐渡(舰队Collection)
1769566,moe_(blue_archive),4,935,moe_(blue_archive),风仓萌绘(蔚蓝档案)
1444059,hammann_(azur_lane),4,934,hammann_(azur_lane),哈曼(碧蓝航线)
1835548,reisa_(blue_archive),4,926,reisa_(blue_archive),宇泽玲纱(蔚蓝档案)
1955322,miyu_(swimsuit)_(blue_archive),4,926,miyu_(swimsuit)_(blue_archive),霞泽美游_泳装(蔚蓝档案)
1630493,aquila_(kancolle),4,924,aquila_(kancolle),阿奎拉(舰队Collection)
1670429,aegir_(azur_lane),4,922,aegir_(azur_lane),埃吉尔(碧蓝航线)
1439987,cleveland_(azur_lane),4,920,cleveland_(azur_lane),克利夫兰(碧蓝航线)
1587911,tomimi_(arknights),4,920,tomimi_(arknights),特米米(明日方舟)
1931557,ookami_mio_(3rd_costume),4,919,ookami_mio_(3rd_costume),大神澪(三式服)
1727047,crystalfly_(genshin_impact),4,918,crystalfly_(genshin_impact),晶蝶(原神)
1275716,hatsuharu_(kancolle),4,917,hatsuharu_(kancolle),初春(舰队Collection)
1631170,matsuwa_(kancolle),4,916,matsuwa_(kancolle),松轮(舰队Collection)
890228,alisa_(girls_und_panzer),4,902,亚理纱（少女与战车）,亚理纱(少女与战车)
1627523,bradamante_(fate),4,901,bradamante_(fate),布拉达曼特(Fate)
1478519,cu_chulainn_(caster)_(fate),4,899,cu_chulainn_(caster)_(fate),库·丘林_魔术师(Fate)
1650598,mejiro_ardan_(umamusume),4,899,mejiro_ardan_(umamusume),目白阿丹(赛马娘)
1933111,natsuiro_matsuri_(1st_costume),4,898,natsuiro_matsuri_(1st_costume),夏色祭(公式服)
1678878,la_pluma_(arknights),4,898,la_pluma_(arknights),羽毛笔(明日方舟)
1630540,chiyoda_(kancolle),4,896,chiyoda_(kancolle),千代田(舰队Collection)
1929197,aris_(maid)_(blue_archive),4,896,aris_(maid)_(blue_archive),天童爱丽丝_女仆(蔚蓝档案)
1631178,mikazuki_(kancolle),4,895,mikazuki_(kancolle),三日月(舰队Collection)
1780229,iori_(swimsuit)_(blue_archive),4,894,iori_(swimsuit)_(blue_archive),银镜伊织_泳装(蔚蓝档案)
1976777,mococo_abyssgard_(1st_costume),4,892,mococo_abyssgard_(1st_costume),莫可可·深渊守卫(公式服)
1734145,ling_(arknights),4,889,ling_(arknights),令(明日方舟)
1976776,fuwawa_abyssgard_(1st_costume),4,887,fuwawa_abyssgard_(1st_costume),芙瓦瓦·深渊守卫(公式服)
1631235,nenohi_(kancolle),4,886,nenohi_(kancolle),子日(舰队Collection)
2021808,kikyou_(blue_archive),4,885,kikyou_(blue_archive),桐生桔梗(蔚蓝档案)
2004297,yang_guifei_(second_ascension)_(fate),4,884,yang_guifei_(second_ascension)_(fate),杨贵妃第二再临(Fate)
1258956,anna_(frozen),4,883,安娜（冰雪奇缘）,安娜(冰雪奇缘)
1679660,ibuki_(blue_archive),4,883,ibuki_(blue_archive),丹花伊吹(蔚蓝档案)
1522437,feater_(arknights),4,880,feater_(arknights),食铁兽(明日方舟)
1586655,eunectes_(arknights),4,880,eunectes_(arknights),森蚺(明日方舟)
1933146,ookami_mio_(1st_costume),4,877,ookami_mio_(1st_costume),大神澪(公式服)
1816469,izuna_(swimsuit)_(blue_archive),4,874,izuna_(swimsuit)_(blue_archive),久田泉奈_泳装(蔚蓝档案)
1680296,nagisa_(blue_archive),4,873,nagisa_(blue_archive),桐藤渚(蔚蓝档案)
1275714,arare_(kancolle),4,872,arare_(kancolle),霰(舰队Collection)
1630704,harukaze_(kancolle),4,872,harukaze_(kancolle),春风(舰队Collection)
1630508,asakaze_(kancolle),4,870,asakaze_(kancolle),朝风(舰队Collection)
1439976,kisaragi_(azur_lane),4,869,如月（碧蓝航线）|如月,如月(碧蓝航线)
1933167,mori_calliope_(1st_costume),4,869,mori_calliope_(1st_costume),森美声(公式服)
1728033,keqing_(opulent_splendor)_(genshin_impact),4,869,keqing_(opulent_splendor)_(genshin_impact),刻晴_霓裾翩跹(原神)
1630999,hiyou_(kancolle),4,868,hiyou_(kancolle),飞鹰(舰队Collection)
1782427,bb_(swimsuit_mooncancer)_(second_ascension)_(fate),4,867,bb_(swimsuit_mooncancer)_(second_ascension)_(fate),BB_泳装第二再临(Fate)
1904758,katsuragi_ace_(umamusume),4,867,katsuragi_ace_(umamusume),葛城荣主(赛马娘)
1551985,sirius_(azure_horizons)_(azur_lane),4,865,sirius_(azure_horizons)_(azur_lane),天狼星_碧波青云(碧蓝航线)
1631405,tanikaze_(kancolle),4,862,tanikaze_(kancolle),谷风(舰队Collection)
1768617,scathach_(piercing_bunny)_(fate),4,862,scathach_(piercing_bunny)_(fate),斯卡哈_穿刺兔女郎(Fate)
1786499,artoria_caster_(second_ascension)_(fate),4,860,artoria_caster_(second_ascension)_(fate),阿尔托莉雅·Caster第二再临(Fate)
606793,alastor_(shakugan_no_shana),4,859,天壤劫火·亚拉斯特尔,天壤劫火·亚拉斯特尔(灼眼的夏娜)
1267895,ayane_(doa),4,859,绫音（死或生）,绫音(死或生)
1579297,male_doctor_(arknights),4,858,male_doctor_(arknights),男性博士(明日方舟)
1933145,takane_lui_(1st_costume),4,858,takane_lui_(1st_costume),鹰岭瑠衣(公式服)
700633,ene_(kagerou_project),4,854,榎本贵音（阳炎计划）,榎本贵音(阳炎计划)
1680386,senji_muramasa_(fate),4,853,senji_muramasa_(fate),千子村正(Fate)
1522750,projekt_red_(arknights),4,853,projekt_red_(arknights),红(明日方舟)
1631293,sakawa_(kancolle),4,851,sakawa_(kancolle),酒匂(舰队Collection)
1549856,frostnova_(arknights),4,850,frostnova_(arknights),霜星(明日方舟)
1799498,akane_(bunny)_(blue_archive),4,849,akane_(bunny)_(blue_archive),室笠茜_兔女郎(蔚蓝档案)
2069617,ako_(dress)_(blue_archive),4,849,ako_(dress)_(blue_archive),天雨亚子_礼服(蔚蓝档案)
1924186,kirara_(genshin_impact),4,847,kirara_(genshin_impact),绮良良(原神)
1505029,leonardo_da_vinci_(rider)_(fate),4,846,leonardo_da_vinci_(rider)_(fate),列奥纳多·达·芬奇(Fate)
1962907,navia_(genshin_impact),4,846,navia_(genshin_impact),娜维娅(原神)
1665104,sayu_(genshin_impact),4,845,sayu_(genshin_impact),早柚(原神)
1490217,homu_(honkai_impact),4,844,homu_(honkai_impact),吼姆(崩坏3rd)
1644967,el_condor_pasa_(umamusume),4,843,el_condor_pasa_(umamusume),神鹰(赛马娘)
1452675,achilles_(fate),4,842,achilles_(fate),阿喀琉斯(Fate)
1471118,roon_(azur_lane),4,837,roon_(azur_lane),罗恩(碧蓝航线)
1861329,cheval_grand_(umamusume),4,837,cheval_grand_(umamusume),准大亨(赛马娘)
1440255,yuudachi_(azur_lane),4,835,yuudachi_(azur_lane),夕立(碧蓝航线)
1441519,bismarck_(azur_lane),4,835,bismarck_(azur_lane),俾斯麦(碧蓝航线)
1764563,fiammetta_(arknights),4,833,fiammetta_(arknights),菲亚梅塔(明日方舟)
1644972,maruzensky_(umamusume),4,833,maruzensky_(umamusume),丸善斯基(赛马娘)
1644966,biwa_hayahide_(umamusume),4,832,biwa_hayahide_(umamusume),琵琶晨光(赛马娘)
1933176,oozora_subaru_(1st_costume),4,831,oozora_subaru_(1st_costume),大空昴(公式服)
1933194,omaru_polka_(1st_costume),4,831,omaru_polka_(1st_costume),尾丸波尔卡(公式服)
1631262,perth_(kancolle),4,828,perth_(kancolle),珀斯(舰队Collection)
1629426,mysterious_heroine_x_(fate),4,827,mysterious_heroine_x_(fate),谜之女主角X(Fate)
1631233,nelson_(kancolle),4,826,nelson_(kancolle),纳尔逊(舰队Collection)
1784572,abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),4,826,abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),阿比盖尔·威廉姆斯_泳装第三再临(Fate)
1630639,enemy_naval_mine_(kancolle),4,825,enemy_naval_mine_(kancolle),敌方水雷(舰队Collection)
1456294,admiral_graf_spee_(azur_lane),4,825,斯佩伯爵海军上将（碧蓝航线）,斯佩伯爵海军上将(碧蓝航线)
1627556,edmond_dantes_(fate),4,822,edmond_dantes_(fate),爱德蒙·唐泰斯(Fate)
1629302,gawain_(fate),4,820,gawain_(fate),高文(Fate)
1766600,abigail_williams_(third_ascension)_(fate),4,820,abigail_williams_(third_ascension)_(fate),阿比盖尔·威廉姆斯第三再临(Fate)
1765868,jeanne_d'arc_alter_(avenger)_(third_ascension)_(fate),4,819,jeanne_d'arc_alter_(avenger)_(third_ascension)_(fate),贞德_黑化_复仇者第三再临(Fate)
1820726,hokko_tarumae_(umamusume),4,818,hokko_tarumae_(umamusume),北港塔鲁芳(赛马娘)
506315,yumeko_(touhou),4,812,yumeko_(touhou),梦子(touhou)
1630689,grecale_(kancolle),4,812,grecale_(kancolle),格雷卡尔(舰队Collection)
1626332,saga_(arknights),4,812,saga_(arknights),嵯峨(明日方舟)
1626978,reisen_(touhou_bougetsushou),4,811,reisen_(touhou_bougetsushou),铃仙·优昙华院·因幡(东方儚月抄)
1768610,saber_alter_(ver._shinjuku_1999)_(fate),4,811,saber_alter_(ver._shinjuku_1999)_(fate),Saber_新宿1999(Fate)
1452666,brynhildr_(fate),4,807,brynhildr_(fate),布伦希尔德(Fate)
1931458,jingliu_(honkai:_star_rail),4,806,jingliu_(honkai:_star_rail),镜流(崩坏：星穹铁道)
1631348,shinshuu_maru_(kancolle),4,805,shinshuu_maru_(kancolle),神州丸(舰队Collection)
1599618,whislash_(arknights),4,805,whislash_(arknights),鞭刃(明日方舟)
1933214,hakos_baelz_(1st_costume),4,804,hakos_baelz_(1st_costume),哈科斯·贝尔兹(公式服)
1790199,copano_rickey_(umamusume),4,804,copano_rickey_(umamusume),小船(赛马娘)
1555021,sei_shounagon_(fate),4,803,sei_shounagon_(fate),清少纳言(Fate)
1782491,oberon_(third_ascension)_(fate),4,802,oberon_(third_ascension)_(fate),奥伯龙第三再临(Fate)
1388311,elizabeth_bathory_(brave)_(fate),4,801,elizabeth_bathory_(brave)_(fate),伊丽莎白·巴托里_战士(Fate)
1720787,lyney_(genshin_impact),4,800,lyney_(genshin_impact),林尼(原神)
1764432,jeanne_d'arc_(third_ascension)_(fate),4,799,jeanne_d'arc_(third_ascension)_(fate),贞德第三再临(Fate)
1682885,atsuko_(blue_archive),4,798,atsuko_(blue_archive),秤亚津子(蔚蓝档案)
1644985,gold_city_(umamusume),4,796,gold_city_(umamusume),黄金城(赛马娘)
1346609,beatrix_(granblue_fantasy),4,795,贝阿朵丽丝（碧蓝幻想）,贝阿朵丽丝(碧蓝幻想)
1600299,blemishine_(arknights),4,795,blemishine_(arknights),瑕光(明日方舟)
1648576,mejiro_palmer_(umamusume),4,795,mejiro_palmer_(umamusume),目白帕尔默(赛马娘)
1627732,paul_bunyan_(fate),4,794,paul_bunyan_(fate),保罗·班扬(Fate)
1452662,suzuka_gozen_(fate),4,790,suzuka_gozen_(fate),铃鹿御前(Fate)
1818873,kasumi_(blue_archive),4,789,kasumi_(blue_archive),鬼怒川霞(蔚蓝档案)
1441359,shoukaku_(azur_lane),4,785,shoukaku_(azur_lane),翔鹤(碧蓝航线)
1631012,i-13_(kancolle),4,783,i-13_(kancolle),伊号13潜水舰(舰队Collection)
1560765,bagpipe_(arknights),4,783,bagpipe_(arknights),风笛(明日方舟)
1951813,mudrock_(elite_ii)_(arknights),4,783,mudrock_(elite_ii)_(arknights),泥岩(明日方舟)
1785902,specter_the_unchained_(arknights),4,783,specter_the_unchained_(arknights),归溟幽灵鲨(明日方舟)
1627531,carmilla_(fate),4,782,carmilla_(fate),卡米拉(Fate)
1631216,nagara_(kancolle),4,781,nagara_(kancolle),长良(舰队Collection)
1645005,sakura_bakushin_o_(umamusume),4,781,sakura_bakushin_o_(umamusume),樱花进王(赛马娘)
1605354,guoba_(genshin_impact),4,777,guoba_(genshin_impact),锅巴(原神)
1541801,magallan_(arknights),4,776,magallan_(arknights),麦哲伦(明日方舟)
1631249,okinami_(kancolle),4,775,okinami_(kancolle),冲波(舰队Collection)
1639099,naganami_kai_ni_(kancolle),4,773,naganami_kai_ni_(kancolle),长波改二(舰队Collection)
1596254,razor_(genshin_impact),4,773,razor_(genshin_impact),雷泽(原神)
1752650,narita_top_road_(umamusume),4,773,narita_top_road_(umamusume),成田路(赛马娘)
1783171,meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),4,771,meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),溶解莉莉丝_泳装第二再临(Fate)
1657407,blue_poison_(shoal_beat)_(arknights),4,769,blue_poison_(shoal_beat)_(arknights),蓝毒_浅滩律动(明日方舟)
1631231,natori_(kancolle),4,765,natori_(kancolle),名取(舰队Collection)
1631118,kishinami_(kancolle),4,765,kishinami_(kancolle),岸波(舰队Collection)
1524978,silverash_(arknights),4,765,silverash_(arknights),银灰(明日方舟)
1443050,zuikaku_(azur_lane),4,763,zuikaku_(azur_lane),瑞鹤(碧蓝航线)
1678851,mizuki_(arknights),4,762,mizuki_(arknights),水月(明日方舟)
1954908,dan_heng_(imbibitor_lunae)_(honkai:_star_rail),4,760,dan_heng_(imbibitor_lunae)_(honkai:_star_rail),丹恒_饮月君(崩坏：星穹铁道)
1631060,janus_(kancolle),4,758,janus_(kancolle),雅努斯(舰队Collection)
1649138,heracles_(fate),4,756,heracles_(fate),赫拉克勒斯(Fate)
1627797,wu_zetian_(fate),4,756,wu_zetian_(fate),武则天(Fate)
1627167,stheno_(fate),4,755,stheno_(fate),斯忒诺(Fate)
1644974,taiki_shuttle_(umamusume),4,755,taiki_shuttle_(umamusume),大拓(赛马娘)
1781830,jeanne_d'arc_(swimsuit_archer)_(first_ascension)_(fate),4,753,jeanne_d'arc_(swimsuit_archer)_(first_ascension)_(fate),贞德_泳装第一再临(Fate)
1847558,layla_(genshin_impact),4,753,layla_(genshin_impact),莱依拉(原神)
1631044,irako_(kancolle),4,751,irako_(kancolle),伊良湖(舰队Collection)
1631108,kikuzuki_(kancolle),4,742,kikuzuki_(kancolle),菊月(舰队Collection)
1431868,nitocris_(swimsuit_assassin)_(fate),4,742,nitocris_(swimsuit_assassin)_(fate),尼托克里斯_泳装(Fate)
1639090,maya_kai_ni_(kancolle),4,741,maya_kai_ni_(kancolle),摩耶改二(舰队Collection)
1658838,sakura_chiyono_o_(umamusume),4,740,sakura_chiyono_o_(umamusume),樱花千代王(赛马娘)
1627625,lavinia_whateley_(fate),4,739,lavinia_whateley_(fate),拉维妮娅·沃特利(Fate)
1793076,himeko_(honkai:_star_rail),4,739,himeko_(honkai:_star_rail),姬子(崩坏：星穹铁道)
1607368,van_gogh_(fate),4,738,van_gogh_(fate),梵高(Fate)
1442949,ptilopsis_(arknights),4,735,ptilopsis_(arknights),白面鸮(明日方舟)
1859641,faruzan_(genshin_impact),4,735,faruzan_(genshin_impact),珐露珊(原神)
1782428,bb_(swimsuit_mooncancer)_(third_ascension)_(fate),4,734,bb_(swimsuit_mooncancer)_(third_ascension)_(fate),BB_泳装第三再临(Fate)
1962856,wriothesley_(genshin_impact),4,732,wriothesley_(genshin_impact),莱欧斯利(原神)
1856690,texas_the_omertosa_(arknights),4,731,texas_the_omertosa_(arknights),缄默德克萨斯(明日方舟)
1485459,jean_bart_(azur_lane),4,728,jean_bart_(azur_lane),让·巴尔(碧蓝航线)
1731177,yun_jin_(genshin_impact),4,728,yun_jin_(genshin_impact),云堇(原神)
1787758,kaho_(blue_archive),4,727,kaho_(blue_archive),桑上果穗(蔚蓝档案)
2057377,shiori_novella_(1st_costume),4,727,shiori_novella_(1st_costume),诗织·诺维拉(公式服)
1631097,kasuga_maru_(kancolle),4,726,kasuga_maru_(kancolle),春日丸(舰队Collection)
1646769,ikuno_dictus_(umamusume),4,725,ikuno_dictus_(umamusume),育能(赛马娘)
1527178,elise_(fire_emblem),4,724,伊莉丝（火焰之纹章）,伊莉丝(火焰之纹章)
1387122,mordred_(swimsuit_rider)_(fate),4,718,mordred_(swimsuit_rider)_(fate),莫德雷德_泳装(Fate)
1654875,shigure_(blue_archive),4,718,shigure_(blue_archive),间宵时雨(蔚蓝档案)
1698183,koyuki_(blue_archive),4,718,koyuki_(blue_archive),黑崎小雪(蔚蓝档案)
1627172,viy_(fate),4,717,viy_(fate),维伊(Fate)
1765330,elizabeth_bathory_(first_ascension)_(fate),4,716,elizabeth_bathory_(first_ascension)_(fate),伊丽莎白·巴托里第一再临(Fate)
1529378,sakata_kintoki_(fate),4,716,sakata_kintoki_(fate),坂田金时(Fate)
1440285,queen_elizabeth_(azur_lane),4,715,queen_elizabeth_(azur_lane),伊丽莎白女王(碧蓝航线)
1893558,shigure_kai_san_(kancolle),4,714,shigure_kai_san_(kancolle),时雨改三(舰队Collection)
1452677,semiramis_(fate),4,711,semiramis_(fate),赛米拉米斯(Fate)
1629339,gray_(fate),4,709,gray_(fate),格蕾(Fate)
1627758,scheherazade_(fate),4,709,scheherazade_(fate),舍赫拉查德(Fate)
1588338,tomoe_gozen_(swimsuit_saber)_(fate),4,709,tomoe_gozen_(swimsuit_saber)_(fate),巴御前_泳装(Fate)
1538082,myrtle_(arknights),4,708,myrtle_(arknights),桃金娘(明日方舟)
1461598,sheffield_(azur_lane),4,706,sheffield_(azur_lane),谢菲尔德(碧蓝航线)
1488450,sora_(arknights),4,700,sora_(arknights),空(明日方舟)
1631186,minegumo_(kancolle),4,699,minegumo_(kancolle),峯云(舰队Collection)
1692320,nemo_(fate),4,698,nemo_(fate),尼莫(Fate)
1530200,shining_(arknights),4,697,shining_(arknights),闪灵(明日方舟)
1836426,aranara_(genshin_impact),4,697,aranara_(genshin_impact),兰那罗(原神)
1553038,gravel_(arknights),4,696,gravel_(arknights),砾(明日方舟)
1652773,gladiia_(arknights),4,696,gladiia_(arknights),歌蕾蒂娅(明日方舟)
1617254,fuuka_(blue_archive),4,693,fuuka_(blue_archive),爱清风香(蔚蓝档案)
1545621,astolfo_(saber)_(fate),4,692,astolfo_(saber)_(fate),阿斯托尔福(Fate)
1913137,ho'olheyak_(arknights),4,689,ho'olheyak_(arknights),霍尔海雅(明日方舟)
1962930,clorinde_(genshin_impact),4,688,clorinde_(genshin_impact),克洛琳德(原神)
1577018,rosa_(arknights),4,685,rosa_(arknights),早露(明日方舟)
1782757,kama_(first_ascension)_(fate),4,685,kama_(first_ascension)_(fate),迦摩第一再临(Fate)
1768854,mysterious_heroine_x_alter_(first_ascension)_(fate),4,683,mysterious_heroine_x_alter_(first_ascension)_(fate),谜之女主角X_黑化第一再临(Fate)
1524831,jessica_(arknights),4,683,jessica_(arknights),杰西卡(明日方舟)
1454529,okada_izou_(fate),4,682,okada_izou_(fate),冈田以藏(Fate)
